year,songtitle,artistname,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,Top10
1997,Everything,Limp Bizkit,4,0.946,-13.597,77.211,0.399,1,0.18,0.486220043,0.002,0
1997,Come Cryin' to Me,Lonestar,4,0.932,-5.153,120.545,0.876,11,0.473,0.727557846,0.013,0
1997,Everything's Changed,Lonestar,4,0.992,-4.941,104.625,0.937,5,0.525,0.67991094,0.006,0
1997,A Week in Juarez,Lonestar,4,1,-8.878,101.281,0.969,5,0.352,0.480285295,0.008,0
1997,You Walked In,Lonestar,4,1,-5.793,108.045,0.581,0,0.566,0.729929466,0.013,0
1997,Say When,Lonestar,4,0.637,-7.416,84.725,0.763,8,0.508,0.471175358,0.002,0
1997,Amie,Lonestar,4,0.992,-8.486,92.032,1,9,0.807,0.670394982,0.006,0
1997,Keys to My Heart,Lonestar,4,0.692,-6.469,77.201,0.611,9,0.224,0.893560179,0.016,0
1997,What Do We Do With the Rest of the Night,Lonestar,4,0.946,-5.869,128.321,0.944,2,0.637,0.814423919,0.005,0
1997,Honey,Mariah Carey,4,0.691,-18.119,95.854,0.706,3,0.23,0.308989118,0.009,1
1997,Return Of The Mack,Mark Morrison,4,1,-7.071,95.455,0.976,0,0.536,0.591691775,0.007,1
1997,Bitch,Meredith Brooks,4,1,-6.047,96.389,0.979,6,0.147,0.87503563,0.002,1
1997,Mouth,Merril Bainbridge,4,1,-9.329,88.043,0.95,1,0.326,0.528183828,0,1
1997,Puzzle,Millencolin,4,0.907,-4.925,95.042,0.796,6,0,0.957909254,0.018,0
1997,Lozin' Must,Millencolin,4,0.414,-5.055,117.749,0.962,10,0.183,0.935515876,0.042,0
1997,Random I Am,Millencolin,4,0.922,-5.115,121.563,0.637,2,0.846,0.891053649,0.003,0
1997,Boring Planet,Millencolin,4,1,-5.117,140.441,0.339,2,0.172,0.979953607,0.004,0
1997,Monkey Boogie,Millencolin,4,0.872,-5.737,102.166,1,11,1,0.908208215,0.01,0
1997,Twenty Two,Millencolin,4,0.995,-4.276,133.276,0.644,11,0.633,0.966510996,0.013,0
1997,Black Gold,Millencolin,4,0.995,-5.773,77.538,0.584,7,0.362,0.96458471,0.012,0
1997,Otis,Millencolin,4,0.704,-5.643,86.426,0.941,4,0.126,0.915255712,0.013,0
1997,Entrance at Rudebrook,Millencolin,4,1,-5.435,99.863,0.838,7,0.125,0.950555245,0.003,0
1997,Lowlife,Millencolin,4,0.986,-5.504,85.681,0.849,11,0.363,0.971846891,0.017,0
1997,Invincible,No Use for a Name,4,1,-5.409,144.231,0.65,4,0.234,0.975120277,0.017,0
1997,Growing Down,No Use for a Name,4,0.98,-5.532,99.772,0.959,7,0.498,0.955560291,0.022,0
1997,A Postcard Would Be Nice,No Use for a Name,4,1,-4.962,98.654,0.876,1,0.022,0.933854022,0.006,0
1997,Secret,No Use for a Name,4,0.986,-6.168,131.892,0.925,6,0.571,0.610828745,0.005,0
1997,Best Regards,No Use for a Name,4,1,-4.463,106.234,0.914,8,0.007,0.98183553,0.011,0
1997,Revenge,No Use for a Name,4,1,-4.523,98.984,0.876,9,0.422,0.978992321,0.019,0
1997,Sidewalk,No Use for a Name,4,0.794,-4.367,98.052,0.893,6,0.776,0.924406916,0.005,0
1997,3 Month Weekend,No Use for a Name,4,0.75,-4.861,106.532,1,2,0.075,0.978393618,0.012,0
1997,Sitting Duck,No Use for a Name,4,1,-4.195,108.586,0.94,0,0.93,0.967401765,0.047,0
1997,Timebomb,Old 97's,4,0.972,-5.333,143.142,0.779,0,0.213,0.961960631,0.038,0
1997,Barrier Reef,Old 97's,4,0.625,-6.665,72.814,0.01,0,0.88,0.859143873,0.009,0
1997,Broadway,Old 97's,4,1,-6.354,141.161,0.529,0,0.391,0.870199545,0.017,0
1997,Salome,Old 97's,4,0.98,-8.335,127.68,0.917,5,0.641,0.586924731,0.005,0
1997,Melt Show,Old 97's,4,0.858,-6.797,139.456,0.946,7,0.627,0.978821138,0.023,0
1997,Streets Of Where I'm From,Old 97's,4,0.941,-7.78,75.273,0.01,5,0,0.870131105,0.002,0
1997,Big Brown Eyes,Old 97's,4,1,-6.032,93.718,0.855,5,0.676,0.725687952,0.002,0
1997,Just Like California,Old 97's,4,0.674,-8.479,130.49,0.555,7,0.468,0.670385381,0.008,0
1997,Curtain Calls,Old 97's,4,0.948,-7.896,130.059,0.534,10,0,0.717121343,0.007,0
1997,Niteclub,Old 97's,4,0.959,-5.237,129.543,0.487,10,0.591,0.835947703,0.018,0
1997,House That Used To Be,Old 97's,4,0.641,-8.564,130.911,0.979,7,0.96,0.885822678,0.025,0
1997,Innamorata,Pat Benatar,3,0.889,-12.894,85.52,0.95,9,0.364,0.291504443,0.007,0
1997,Guitar Intro,Pat Benatar,4,1,-17.123,106.734,1,4,0,0.202402388,0.005,0
1997,Only You,Pat Benatar,4,0.978,-5.335,99.396,0.835,7,0.748,0.95042197,0.004,0
1997,River of Love,Pat Benatar,4,0.919,-5.324,127.462,0.968,1,0.902,0.853279562,0.006,0
1997,Strawberry Wine,Pat Benatar,4,0.944,-7.362,104.782,0.851,2,0.558,0.837061456,0.01,0
1997,Purgatory,Pat Benatar,4,0.829,-6.964,161.782,0.655,2,0.738,0.761921819,0.014,0
1997,Papa's Roses,Pat Benatar,4,0.938,-13.6,98.231,0.941,6,0.365,0.234638377,0.002,0
1997,At This Time,Pat Benatar,4,0.992,-5.205,138.352,0.963,9,0.623,0.976944376,0.016,0
1997,Dirty Little Secrets,Pat Benatar,4,0.958,-7.141,120.278,0.71,9,0.754,0.689810992,0.003,0
1997,Angry,Pat Benatar,4,1,-7.335,115.334,0.818,0,0.615,0.68987715,0.008,0
1997,In These Times,Pat Benatar,4,0.82,-7.552,105.483,0.457,9,0.663,0.722017595,0.012,0
1997,Gina's Song,Pat Benatar,4,1,-13.891,114.085,1,3,0,0.736889708,0.009,0
1997,Where Have All The Cowboys Gone?,Paula Cole,4,1,-7.017,114.065,0.961,11,0.522,0.517834502,0.007,1
1997,I'll Be Missing You,Puff Daddy & Faith Evans,4,1,-7.854,109.869,0.821,7,0.598,0.475070715,0.004,1
1997,Gotham City,R. Kelly,4,1,-7.224,82.768,0.797,6,0.664,0.512333066,0.002,1
1997,Alternative Baby,Reel Big Fish,4,0.956,-7.593,106.139,0.71,8,0.29,0.836561412,0.023,0
1997,Why Do All Girls Think They're Fat?,Reel Big Fish,4,0.951,-9.239,85.301,0.509,11,0.274,0.846677396,0.012,0
1997,I'm Cool,Reel Big Fish,4,0.846,-7.791,77.567,0.574,4,0.437,0.542881728,0.006,0
1997,S.R.,Reel Big Fish,4,1,-7.99,106.901,0.94,11,0.143,0.613322963,0.028,0
1997,Unity,Reel Big Fish,5,0.073,-11.126,112.892,0.173,11,0.127,0.009688341,0.004,0
1997,People We Know,Ric Ocasek,3,0.99,-8.034,111.844,0.881,7,0.46,0.531834098,0.012,0
1997,The Next Right Moment,Ric Ocasek,4,1,-3.42,135.437,0.833,0,0.569,0.987547898,0.021,0
1997,Hang on Tight,Ric Ocasek,4,0.995,-6.242,136.022,1,7,0.017,0.726346144,0.008,0
1997,Crashland Consequence,Ric Ocasek,4,0.912,-4.004,134.799,0.837,0,0.903,0.976274033,0.025,0
1997,Troublizing,Ric Ocasek,4,0.852,-6.655,86.508,0.8,0,0.008,0.523405168,0.001,0
1997,Not Shocked,Ric Ocasek,4,0.845,-4.139,138.711,0.657,11,0.444,0.964487454,0.02,0
1997,Situation,Ric Ocasek,4,1,-4.544,97.863,1,11,0.351,0.955680898,0.011,0
1997,Fix on You,Ric Ocasek,4,0,-4.33,149.841,0.56,9,0.037,0.991747835,0.03,0
1997,Here We Go,Ric Ocasek,4,1,-4.28,134.532,0.774,11,0.779,0.987665594,0.026,0
1997,Society Trance,Ric Ocasek,4,1,-8.411,96.092,0.626,4,0.034,0.465764265,0.01,0
1997,Asia Minor,Ric Ocasek,4,0.926,-4.971,97.841,0.944,1,0,0.660113589,0.008,0
1997,Leaving Behind...,Robert Miles,3,0.53,-31.206,77.114,0.287,9,0.752,0.12396049,0.003,0
1997,Introducing,Robert Miles,4,0.5,-21.411,98.146,0.052,10,0.46,0.239935924,0.001,0
1997,Textures,Robert Miles,4,0.997,-10.399,123.946,0.683,2,0,0.906932307,0.007,0
1997,Enjoy,Robert Miles,4,1,-7.691,126.933,0.848,6,0.021,0.907006904,0.01,0
1997,Heatwave,Robert Miles,4,0.887,-10.703,79.308,0,7,0.65,0.448246744,0,0
1997,Maresias,Robert Miles,4,0.828,-8.693,159.916,0.093,9,0.626,0.679392266,0.003,0
1997,Full Moon,Robert Miles,4,0.787,-10.051,123.001,0.391,2,0.637,0.534165553,0.007,0
1997,Flying Away,Robert Miles,5,0.698,-13.346,90.694,0.033,5,0.438,0.379740924,0.002,0
1997,Do You Know (What It Takes),Robyn,4,0.358,-13.404,99.99,0.847,6,0.035,0.543777591,0.003,1
1997,I Belong To You (Every Time I See Your Face),Rome,4,1,-10.189,117.839,0.871,0,0.661,0.391534874,0.002,1
1997,I Want You,Savage Garden,4,0.295,-16.028,106.09,0.78,10,0.454,0.484253042,0.011,1
1997,If It Makes You Happy,Sheryl Crow,4,0.514,-18.332,95.407,0.333,7,0.86,0.348306232,0.01,1
1997,Belfast Child,Simple Minds,4,0.971,-9.091,80.941,0.112,7,0.102,0.506161878,0.002,0
1997,Don't You (Forget About Me),Simple Minds,4,0,-5.559,111.338,0.823,2,0.82,0.813564713,0.004,0
1997,Alive and Kicking,Simple Minds,4,1,-6.108,103.344,1,0,0.323,0.877922291,0.01,0
1997,Someone Somewhere In Summertime,Simple Minds,4,0.919,-5.535,99.572,0.854,6,0.618,0.82514683,0.001,0
1997,Sanctify Yourself,Simple Minds,4,0.549,-17.242,127.971,0.252,0,0.937,0.601353976,0.062,0
1997,See the Lights,Simple Minds,4,0.751,-9.844,125.014,0.847,1,0.093,0.598893689,0.001,0
1997,Waterfront,Simple Minds,4,1,-6.75,120.052,0.789,2,0.176,0.8001142,0.007,0
1997,The American,Simple Minds,4,0.43,-5.592,117.829,1,9,0.484,0.915027371,0.052,0
1997,She's a River,Simple Minds,4,0.855,-6.948,91.987,0.963,2,0.481,0.917190766,0.027,0
1997,Hypnotised,Simple Minds,4,1,-5.134,84.053,0.781,7,0.23,0.901489784,0.014,0
1997,Promised You a Miracle,Simple Minds,4,1,-17.449,114.156,0.962,10,0.477,0.470251668,0.008,0
1997,Speed Your Love to Me,Simple Minds,4,1,-10.981,119.965,0.981,2,0.008,0.957471286,0.035,0
1997,Glittering Prize,Simple Minds,4,1,-13.629,92.764,1,1,0.607,0.56682929,0.006,0
1997,Let There Be Love,Simple Minds,4,1,-10.899,87.99,0.964,1,0.385,0.715582052,0.006,0
1997,Mandela Day,Simple Minds,4,1,-17.082,94.334,0.83,8,0.078,0.543532374,0.016,0
1997,My Love Is The Shhh!,Somethin' For The People,4,1,-6.529,126.026,0.929,2,0.801,0.675903794,0.004,1
1997,2 Become 1,Spice Girls,4,0.427,-18.348,146.065,0.69,6,0.826,0.399901838,0.001,1
1997,Say You'll Be There,Spice Girls,4,1,-6.248,107.054,1,1,0.571,0.698823348,0.003,1
1997,Wannabe,Spice Girls,4,1,-11.822,109.998,0.808,11,0.926,0.691804872,0.005,1
1997,The Silvery Light Of A Dream,The Apples in Stereo,3,0.623,-22.08,109.978,0.167,0,0.064,0.663128186,0.011,0
1997,Seems So,The Apples in Stereo,4,0.451,-8.787,91.793,0.315,9,0.802,0.82013661,0.013,0
1997,What's The #?,The Apples in Stereo,4,1,-6.477,114.089,0.891,7,0.819,0.878332072,0.006,0
1997,About Your Fame,The Apples in Stereo,4,1,-11.768,96.844,1,11,0.669,0.397835733,0.001,0
1997,Shine A Light,The Apples in Stereo,4,0.775,-6.614,122.719,0.725,9,0.676,0.796918126,0.002,0
1997,Silver Chain,The Apples in Stereo,4,0.951,-8.005,106.419,0.898,2,0.893,0.69330497,0.007,0
1997,Get There Fine,The Apples in Stereo,4,0.859,-9.205,114.918,0.5,4,0.375,0.567576221,0.001,0
1997,We'll Come To Be,The Apples in Stereo,4,0.952,-6.342,129.589,0.55,9,1,0.777154239,0.007,0
1997,Tin Pan Alley,The Apples in Stereo,4,0.225,-9.689,113.06,0.325,7,0.353,0.662519225,0.003,0
1997,You Said That Last Night,The Apples in Stereo,4,0.895,-7.29,71.261,0.071,4,0.049,0.744572791,0.003,0
1997,Try To Remember,The Apples in Stereo,4,0.841,-9.025,114.404,0.816,2,0.201,0.641937547,0.009,0
1997,Find Our Way,The Apples in Stereo,4,0.959,-9.861,87.947,1,7,0.601,0.453782621,0.006,0
1997,Coda,The Apples in Stereo,4,1,-14.963,61.74,0.136,0,0.091,0.02803674,0.03,0
1997,Trombone Dixie,The Beach Boys,1,0,-15.562,118.184,0.426,1,0.581,0.329217391,0.005,0
1997,Let's Go Away For Awhile,The Beach Boys,3,0.467,-17.758,88.034,0.962,10,0.044,0.227716426,0,0
1997,Wouldn't It Be Nice,The Beach Boys,4,0.804,-7.564,124.956,0.599,5,0.29,0.657243474,0.014,0
1997,You Still Believe in Me,The Beach Boys,4,1,-9.458,88.563,0.624,11,0.371,0.270506246,0.012,0
1997,That's Not Me,The Beach Boys,4,0.962,-19.393,115.016,0.731,11,0.11,0.300197935,0.004,0
1997,Don't Talk (Put Your Head on My Shoulder),The Beach Boys,4,0.395,-20.253,70.567,0.392,6,0.034,0.031776474,0.004,0
1997,I'm Waiting for the Day,The Beach Boys,4,0.944,-7.247,83.25,0.701,4,0.67,0.584337347,0.014,0
1997,Sloop John B,The Beach Boys,4,0.952,-7.156,145.209,0.028,9,0.214,0.917490999,0.015,0
1997,God Only Knows,The Beach Boys,4,0.873,-12.246,123.364,0.738,9,0.584,0.403776816,0.011,0
1997,I Know There's an Answer,The Beach Boys,4,1,-7.574,115.556,0.82,10,0.739,0.711564976,0.021,0
1997,Here Today,The Beach Boys,4,0.909,-18.081,121.268,0.766,11,0.053,0.381070269,0.018,0
1997,I Just Wasn't Made for These Times,The Beach Boys,4,1,-9.41,93.57,0.757,10,0.515,0.548076301,0.019,0
1997,Pet Sounds,The Beach Boys,4,1,-7.297,116.86,1,7,0.242,0.734476188,0.014,0
1997,In the City,The Jam,4,1,-8.186,88.722,1,7,0.731,0.899006244,0.026,0
1997,Takin' My Love,The Jam,4,0.981,-10.915,101.525,0.962,1,0,0.767608134,0.008,0
1997,Art School,The Jam,4,0.826,-10.414,97.809,0.793,2,0.55,0.863579412,0.009,0
1997,I've Changed My Address,The Jam,4,0.997,-7.344,103.251,0.858,2,0.383,0.935226799,0.03,0
1997,Slow Down,The Jam,4,0.805,-9.906,106.117,0.834,1,0.766,0.859639473,0.007,0
1997,I Got By in Time,The Jam,4,1,-9.37,97.371,0.959,1,0.697,0.837870258,0.026,0
1997,Away from the Numbers,The Jam,4,0.979,-8.52,135.276,0.502,7,1,0.839857844,0.017,0
1997,Batman Theme,The Jam,4,1,-10.714,93.777,0.822,7,0.09,0.828967808,0.008,0
1997,Sounds from the Street,The Jam,4,1,-11.259,144.879,0.238,0,0.407,0.804899861,0.015,0
1997,Non-Stop Dancing,The Jam,4,1,-9.303,143.007,0.385,11,0.349,0.737322875,0.009,0
1997,Time for Truth,The Jam,4,0.861,-10.405,138.613,0.896,9,0.433,0.83488619,0.002,0
1997,Bricks and Mortar,The Jam,4,1,-10.238,144.882,0.407,1,0.773,0.854631147,0.013,0
1997,All Around the World,The Jam,4,0.948,-9.737,81.719,0.334,2,0.683,0.938227686,0.016,0
1997,Carnaby Street,The Jam,4,1,-8.182,78.994,0.591,11,0.038,0.950941736,0.012,0
1997,The Modern World,The Jam,4,0.968,-9.006,79.709,0.263,9,0.309,0.875180444,0.019,0
1997,London Traffic,The Jam,4,1,-12.503,106.696,0.951,2,0.153,0.8727839,0.009,0
1997,Standards,The Jam,4,1,-12.447,162.191,0.109,1,0.002,0.945323208,0.059,0
1997,Life from a Window,The Jam,4,0.997,-13.361,147.982,0.467,2,0.495,0.754854715,0.003,0
1997,The Combine,The Jam,4,1,-11.503,76.272,0.964,1,0.016,0.848297218,0.009,0
1997,Don't Tell Them You're Sane,The Jam,4,1,-9.666,77.758,0.624,0,0.642,0.845684514,0.01,0
1997,In the Street Today,The Jam,4,1,-10.16,98.163,1,1,0.401,0.946097555,0.022,0
1997,London Girl,The Jam,4,1,-11.22,79.42,0.411,6,0.004,0.776428999,0.007,0
1997,I Need You (For Someone),The Jam,4,1,-12.716,138.86,0.688,4,0.629,0.688221286,0.007,0
1997,Here Comes the Weekend,The Jam,4,1,-12.056,146.427,0.427,7,0.757,0.61780082,0.011,0
1997,Tonight at Noon,The Jam,4,0.919,-15.946,133.729,0.78,2,0.364,0.562827126,0.004,0
1997,In the Midnight Hour,The Jam,4,1,-10.421,146.353,0.399,5,0.541,0.810437637,0.022,0
1997,Mo Money Mo Problems,The Notorious B.I.G.,4,1,-5.391,104.365,0.585,6,0.001,0.865729918,0.014,1
1997,Hypnotize,The Notorious B.I.G.,4,1,-4.774,93.932,1,4,0.135,0.673529911,0.002,1
1997,The Freshmen,The Verve Pipe,4,1,-26.21,98.871,1,4,0.475,0.040381361,0.003,1
1997,Nothing At All,Third Day,4,0.961,-8.172,87.165,0.936,2,0.57,0.857325821,0.01,0
1997,Forever,Third Day,4,1,-6.684,109.521,0.793,0,0.359,0.880048896,0.012,0
1997,Mama,Third Day,4,0.88,-6.663,111.065,0.678,10,0.16,0.915337085,0.004,0
1997,Love Song,Third Day,4,0.577,-8.546,128.925,0.062,0,0.6,0.024853233,0.003,0
1997,Blackbird,Third Day,4,0.753,-8.203,76.667,0.434,7,0.142,0.614106625,0.002,0
1997,Thief,Third Day,4,0.064,-11.528,92.526,0.095,10,0.403,0.338020343,0.007,0
1997,Consuming Fire,Third Day,4,1,-9.449,101.497,0.459,2,0,0.593355691,0.01,0
1997,Did You Mean It,Third Day,4,0.998,-9.446,110.494,0.889,7,0.136,0.831339557,0.005,0
1997,Holy Spirit,Third Day,4,0.9,-7.039,122.309,0.932,7,0.721,0.894064641,0.016,0
1997,Livin' For Jesus,Third Day,4,1,-7.352,110.131,0.838,10,0.583,0.888840888,0.015,0
1997,Take My Life,Third Day,4,0.672,-7.486,72.396,0.007,7,0.753,0.553410857,0.006,0
1997,Praise Song,Third Day,4,0.983,-20.011,110.128,0.829,2,0.757,0.455668533,0.008,0
1997,Semi-Charmed Life,Third Eye Blind,4,1,-11.139,101.762,0.977,7,0.941,0.613998133,0.002,1
1997,Un-Break My Heart,Toni Braxton,4,0.88,-7.001,110.004,0.641,2,0.713,0.472632155,0.002,1
1997,Discotheque,U2,4,0.601,-18.587,120.287,0.706,7,0.597,0.547419488,0.021,1
1997,The Slackers,Various Artists,4,1,-7.666,131.423,1,9,0.549,0.97695626,0.002,0
1997,The Business,Various Artists,4,0.786,-18.987,63.549,0.544,1,0,0.16785735,0.013,0
1997,The Silencers,Various Artists,4,0,-5.91,134.893,0.443,7,0.672,0.779450584,0.01,0
1996,Northern Industrial Town,Billy Bragg,3,0.204,-10.703,95.001,0.087,2,1,0.318145179,0.005,0
1996,The Fourteenth of February,Billy Bragg,3,0.836,-9.968,128.232,0.227,2,0.538,0.411799573,0.004,0
1996,King James Version,Billy Bragg,3,0.97,-13.625,95.549,0.834,11,0.824,0.215774091,0.005,0
1996,From Red to Blue,Billy Bragg,4,0.996,-10.315,89.988,0.776,5,0.928,0.300431978,0.013,0
1996,Upfield,Billy Bragg,4,0.991,-4.65,141.638,0.633,7,0.732,0.934276822,0.038,0
1996,Everybody Loves You Babe,Billy Bragg,4,0.895,-15.606,100.728,0.027,0,0.692,0.085447543,0.006,0
1996,Sugar Daddy,Billy Bragg,4,0.878,-14.401,102.429,0.799,7,0.611,0.134498042,0.002,0
1996,A Pict Song,Billy Bragg,4,0.985,-7.916,84.982,0.817,2,0.726,0.448792178,0.001,0
1996,Brickbat,Billy Bragg,4,0.996,-9.741,75.028,0.504,7,0.827,0.245464314,0.003,0
1996,The Space Race Is Over,Billy Bragg,4,0.844,-8.381,99.973,0.893,4,0.76,0.438984784,0.015,0
1996,Goalhanger,Billy Bragg,4,0.927,-6.888,115.207,0.82,7,0.375,0.740068725,0.016,0
1996,Tha Crossroads,Bone Thugs-N-Harmony,4,1,-13.217,144.776,0.219,4,0.517,0.861106194,0.001,1
1996,My Brother's Wife,Butthole Surfers,1,0.355,-7.613,109.339,0,4,0,0.950404378,0.007,0
1996,Birds,Butthole Surfers,4,0.584,-4.297,96.544,0.681,9,0.798,0.983964305,0.003,0
1996,Cough Syrup,Butthole Surfers,4,1,-4.792,117.713,0.846,9,0.529,0.852665954,0.017,0
1996,Pepper,Butthole Surfers,4,1,-5.759,81.045,0.171,7,0.468,0.814660744,0.002,0
1996,Thermador,Butthole Surfers,4,1,-3.347,98.583,0.799,2,0.669,0.977954609,0.007,0
1996,Ulcer Breakout,Butthole Surfers,4,1,-3.713,121.578,0.641,7,0.12,0.991200926,0.013,0
1996,Jingle of a Dog's Collar,Butthole Surfers,4,0.992,-6.757,120.226,0.47,5,0.652,0.857586656,0.003,0
1996,TV Star,Butthole Surfers,4,0.96,-7.925,119.404,0.842,4,0.46,0.620842832,0.006,0
1996,Ah Ha,Butthole Surfers,4,1,-5.367,91.322,0.8,2,0.694,0.978703159,0.01,0
1996,The Lord Is a Monkey,Butthole Surfers,4,0.892,-6.477,89.867,0.537,4,0.422,0.959228361,0.006,0
1996,Let's Talk About Cars,Butthole Surfers,4,0.898,-12.616,106.131,0.67,0,0.316,0.535165728,0.01,0
1996,L.A.,Butthole Surfers,4,1,-3.734,158.945,0.436,7,0.117,0.959550746,0.023,0
1996,Space,Butthole Surfers,4,0.804,-8.982,111.35,0.193,7,0.766,0.643371772,0.006,0
1996,Saccharine,Catherine Wheel,1,0.817,-17.022,113.36,0.042,4,0.349,0.104808269,0.005,0
1996,Wish You Were Here,Catherine Wheel,3,0.473,-15.044,118.238,0.175,7,0.559,0.217020193,0.003,0
1996,Tongue Twisted,Catherine Wheel,3,0.863,-11.452,136.072,0.418,2,0.639,0.759082352,0.012,0
1996,Heal 2,Catherine Wheel,4,0.22,-12.101,75.23,0.587,0,0.5,0.548345552,0.007,0
1996,Mouthful of Air,Catherine Wheel,4,0.273,-19.359,117.98,0.709,7,0.552,0.205084337,0.007,0
1996,Car,Catherine Wheel,4,0.801,-23.65,123.43,0.383,9,0.836,0.057861794,0.002,0
1996,Girl Stand Still,Catherine Wheel,4,0.774,-18.036,133.989,0.478,6,0.413,0.26068332,0.004,0
1996,Backwards Guitar,Catherine Wheel,4,0.988,-11.28,87.708,0.879,6,0.576,0.476992714,0.011,0
1996,These Four Walls,Catherine Wheel,4,0.994,-12.687,107.074,0.704,5,0.501,0.359647543,0.009,0
1996,High Heels,Catherine Wheel,4,1,-7.112,82.83,0.18,9,0.194,0.927639738,0.036,0
1996,Harder Than I Am,Catherine Wheel,4,0.392,-8.932,74.026,0.042,4,0.575,0.671045589,0.014,0
1996,It's All Coming Back To Me Now,Celine Dion,4,0.894,-7.202,85.204,0.463,0,0.802,0.608545613,0.007,1
1996,Lady,D'Angelo,4,0.296,-9.411,84.938,0.74,8,0.375,0.427800888,0.003,1
1996,Razorfever,Dark Tranquillity,1,0,-7.893,70.227,0.191,6,0.367,0.964033688,0.004,0
1996,Zodijackyl Light,Dark Tranquillity,4,0.526,-11.418,237.457,0.21,1,0.735,0.975892763,0.02,0
1996,Archetype,Dark Tranquillity,4,0.997,-8.033,89.996,0.86,10,0.605,0.039780507,0.001,0
1996,Breakfast At Tiffany's,Deep Blue Something,4,1,-8.561,110.374,0.923,2,0.513,0.800272814,0.001,1
1996,I Love You Always Forever,Donna Lewis,4,0.947,-14.183,103.759,0.959,5,0.036,0.408393375,0.005,1
1996,Missing,Everything But The Girl,4,1,-12.188,123.493,0.896,2,0.719,0.776440978,0.004,1
1996,Fastlove,George Michael,4,0.98,-7.245,103.675,0.906,10,0.775,0.643069031,0.004,1
1996,Jesus To A Child,George Michael,4,0.875,-20.43,86.745,0.737,1,0.87,0.220220946,0.004,1
1996,Pony,Ginuwine,4,0.356,-7.649,142.012,0.733,6,0.609,0.645868285,0.002,1
1996,Name,Goo Goo Dolls,4,0.997,-6.318,74.229,0.279,9,0.461,0.680008545,0.007,1
1996,Cool With You,Jennifer Love Hewitt,4,0.473,-11.518,79.686,0.731,11,0.91,0.323858101,0.003,0
1996,No Ordinary Love,Jennifer Love Hewitt,4,0.94,-9.539,120.079,0.763,2,0.745,0.464042843,0.004,0
1996,(Our Love) Don't Throw it All Away,Jennifer Love Hewitt,4,1,-7.569,78.122,0.232,6,0.209,0.549712363,0.003,0
1996,Never a Day Goes By,Jennifer Love Hewitt,4,1,-8.976,93.995,0.98,1,0.502,0.577485681,0.002,0
1996,Don't Push the River,Jennifer Love Hewitt,4,1,-7.412,103.151,0.952,5,0.569,0.757207688,0.007,0
1996,The Greatest Word,Jennifer Love Hewitt,4,0.947,-6.316,99.106,0.823,11,0.11,0.801053225,0.01,0
1996,I Want a Love I Can See,Jennifer Love Hewitt,4,0.988,-12.39,89.045,1,11,0,0.302141499,0.002,0
1996,I Always Was Your Girl,Jennifer Love Hewitt,4,1,-11.366,98.06,0.8,9,0.687,0.417184731,0.003,0
1996,Last Night,Jennifer Love Hewitt,4,1,-8.354,100.174,1,1,0.593,0.760790949,0.005,0
1996,I Believe In...,Jennifer Love Hewitt,4,1,-7.146,93.564,0.963,11,0,0.742921096,0.023,0
1996,It's Good to Know I'm Alive,Jennifer Love Hewitt,4,0.914,-5.337,127.974,1,7,0.052,0.868034285,0.004,0
1996,Twisted,Keith Sweat,4,1,-6.372,91.431,0.929,11,0.784,0.85770377,0.032,1
1996,Be My Lover,La Bouche,4,0.98,-6.843,135.045,0.88,11,0.048,0.593326458,0.005,1
1996,Loungin,LL Cool J,4,1,-9.797,91.081,1,1,0.501,0.726404347,0.011,1
1996,Doin It,LL Cool J,4,1,-12.365,95.013,0.884,10,0.783,0.51143652,0.003,1
1996,Hey Lover,LL Cool J,4,0.986,-12.271,88.098,0.98,10,0.174,0.447035796,0.001,1
1996,You'll See,Madonna,4,1,-10.996,90.259,0.625,4,0.585,0.524214016,0.008,1
1996,Always Be My Baby,Mariah Carey,4,0.951,-18.586,157.771,0.543,6,0.264,0.234186128,0.003,1
1996,Fantasy,Mariah Carey,4,1,-7.756,102.361,0.917,9,0.601,0.749472673,0.016,1
1996,One Sweet Day,Mariah Carey & Boyz II Men,4,0.811,-19.191,127.538,0.312,1,0.061,0.265086954,0.009,1
1996,Until It Sleeps,Metallica,4,1,-4.998,124.705,0.656,4,0,0.949100752,0.012,1
1996,I'm Still In Love With You,New Edition,4,1,-7.464,133.522,0.389,6,0.496,0.465030371,0.001,1
1996,Hit Me Off,New Edition,4,1,-15.429,88.947,1,0,0.356,0.390620668,0.003,1
1996,Intro,Nirvana,4,0.513,-11.595,76.063,0,4,0.514,0.466686924,0.003,0
1996,School,Nirvana,4,0.995,-7.381,80.833,0.067,4,0.631,0.954289636,0.02,0
1996,Drain You,Nirvana,4,0.674,-5.945,132.743,0.806,11,0.484,0.920651319,0.003,0
1996,Aneurysm,Nirvana,4,0.93,-4.981,136.562,0.241,7,0.042,0.9757587,0.023,0
1996,Smells Like Teen Spirit,Nirvana,4,0.988,-7.393,126.241,0.877,1,0,0.941291716,0.024,1
1996,Been a Son,Nirvana,4,1,-10.697,77.246,0.545,9,0.352,0.941496093,0.016,0
1996,Lithium,Nirvana,4,1,-6.708,123.237,0.98,7,0.547,0.63351362,0.002,0
1996,Sliver,Nirvana,4,0.577,-17.317,152.623,0.408,6,0.149,0.680225913,0.035,0
